Ârea territorial codi;Àrea territorial;Comarca codi;Comarca;Municipi codi;Municipi;Districte codi;Naturalesa;Titularitat;Estudis;Nivell;Sexe;Concert;Resultat de l'avaluació;N Avaluats estudi
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;13
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;44
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;149
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;15
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;64
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;13
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;57
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;122
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;No promocionen;5
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;57
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;12
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;48
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;132
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;No promocionen;9
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;58
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;11
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;54
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;109
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;10
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;48
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;12
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;39
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;128
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;19
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;42
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;10
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;57
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;111
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;15
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;70
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;18
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;S'ha expedit certificat;8
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;147
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;21
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;72
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;25
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801901;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;S'ha expedit certificat;29
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;15
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;11
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen amb pendents;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;15
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;No promocionen;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;9
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;4
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;14
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;No promocionen;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;9
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;17
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;No promocionen;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;6
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;6
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;14
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;No promocionen;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;5
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;7
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;17
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;6
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;8
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;14
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;12
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;18
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;9
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ALTRES CONFESIONS RELIGIOSES;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;9
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;22
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;No promocionen;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de juny;20
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Promocionen al mes de setembre;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Alumnes avaluats;32
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de juny;23
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen al mes de setembre;7
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;SI;Promocionen amb pendents;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Alumnes avaluats;35
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de juny;28
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen al mes de setembre;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;SI;Promocionen amb pendents;5
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Alumnes avaluats;25
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;No promocionen;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de juny;13
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen al mes de setembre;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;SI;Promocionen amb pendents;7
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Alumnes avaluats;21
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de juny;13
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen al mes de setembre;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;SI;Promocionen amb pendents;7
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Alumnes avaluats;31
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;No promocionen;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de juny;21
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen al mes de setembre;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;SI;Promocionen amb pendents;6
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Alumnes avaluats;28
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;No promocionen;2
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de juny;19
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;Promocionen al mes de setembre;6
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;SI;S'ha expedit certificat;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Alumnes avaluats;30
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;No promocionen;3
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de juny;19
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;Promocionen al mes de setembre;7
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;ESGLÉSIA CATÒLICA;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;SI;S'ha expedit certificat;1
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;Alumnes avaluats;240
108;CONSORCI D'EDUCACIÓ DE BARCELONA;13;BARCELONÈS;8019;BARCELONA;801902;PRIVAT;FUNDACIONS;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;SI;No promocionen;4
