Curs;Estudi;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Nivell;Sexe;Concert;Resultat de l'avaluació;Alumnes avaluats
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;18
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;90
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;42
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;87
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;33
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;90
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;48
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;74
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;13
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;103
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;31
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;21
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08076;ESPARREGUERA;0807600;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;78
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;56
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;1;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;82
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;8
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;58
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;19
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;65
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;65
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;3;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;12
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;66
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;65
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;4;HOME;SI;NO PROMOCIONEN;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;FUNDACIONS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;80
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;33
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;5
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;25
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;7
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;3
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;32
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;25
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;30
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;9
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;23
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;11
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;28
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;15
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;PROMOCIONEN AMB PENDENTS;10
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;3;DONA;SI;PROMOCIONEN SENSE PENDENTS;14
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN AMB PENDENTS;15
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;3;HOME;SI;PROMOCIONEN SENSE PENDENTS;20
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;4;DONA;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;4;DONA;SI;PROMOCIONEN SENSE PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;4;HOME;SI;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PRIVAT;SOCIETATS MERCANTILS;4;HOME;SI;PROMOCIONEN SENSE PENDENTS;27
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN AMB PENDENTS;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;DONA;;PROMOCIONEN SENSE PENDENTS;70
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN AMB PENDENTS;53
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;1;HOME;;PROMOCIONEN SENSE PENDENTS;66
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN AMB PENDENTS;43
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;DONA;;PROMOCIONEN SENSE PENDENTS;93
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;NO PROMOCIONEN;4
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN AMB PENDENTS;63
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;2;HOME;;PROMOCIONEN SENSE PENDENTS;60
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;NO PROMOCIONEN;6
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN AMB PENDENTS;48
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;DONA;;PROMOCIONEN SENSE PENDENTS;110
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;NO PROMOCIONEN;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN AMB PENDENTS;56
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;3;HOME;;PROMOCIONEN SENSE PENDENTS;85
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;NO PROMOCIONEN;17
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN AMB PENDENTS;28
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;DONA;;PROMOCIONEN SENSE PENDENTS;105
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;NO PROMOCIONEN;26
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN AMB PENDENTS;43
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08077;ESPLUGUES DE LLOBREGAT;0807700;PÚBLIC;DEPARTAMENT D'EDUCACIÓ;4;HOME;;PROMOCIONEN SENSE PENDENTS;68
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;DONA;SI;PROMOCIONEN SENSE PENDENTS;48
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;NO PROMOCIONEN;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;1;HOME;SI;PROMOCIONEN SENSE PENDENTS;31
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN AMB PENDENTS;2
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;DONA;SI;PROMOCIONEN SENSE PENDENTS;42
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN AMB PENDENTS;1
2021/2022;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;0308;BAIX LLOBREGAT;11;BAIX LLOBREGAT;08089;GAVÀ;0808900;PRIVAT;ORDES I CONGREGACIONS CATÒLICS;2;HOME;SI;PROMOCIONEN SENSE PENDENTS;42
