Curs;Codi àrea territorial;Àrea territorial;Codi comarca;Comarca;Codi municipi;Municipi;Codi districte;Naturalesa;Titularitat;Estudi;Nivell;Sexe;Concert;Resultat de l'avaluació;Nombre alumnes
2019/2020;125;LLEIDA;32;SEGARRA;25110;GUISSONA;2511000;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;3
2019/2020;125;LLEIDA;32;SEGARRA;25110;GUISSONA;2511000;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;1
2019/2020;125;LLEIDA;32;SEGARRA;25110;GUISSONA;2511000;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;2
2019/2020;125;LLEIDA;32;SEGARRA;25110;GUISSONA;2511000;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;24
2019/2020;125;LLEIDA;32;SEGARRA;25110;GUISSONA;2511000;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;17
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;8
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;37
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;No promocionen;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;37
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;5
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;18
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;No promocionen;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;8
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen amb pendents;10
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;8
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;43
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;No promocionen;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;43
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;13
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;34
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;No promocionen;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;34
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;11
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;10
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;48
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;48
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;9
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;10
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;No promocionen;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;9
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;40
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;40
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;10
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;28
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;28
2019/2020;125;LLEIDA;33;SEGRIÀ;25011;ALCARRÀS;2501100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;10
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;21
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;21
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de juny;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Promocionen al mes de setembre;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;5
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Alumnes avaluats;31
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de juny;31
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;DONA;;Promocionen amb pendents;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;13
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Alumnes avaluats;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de juny;30
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;2;HOME;;Promocionen amb pendents;11
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;8
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Alumnes avaluats;26
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;No promocionen;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de juny;26
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;DONA;;Promocionen amb pendents;6
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;18
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Alumnes avaluats;26
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de juny;26
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen al mes de setembre;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;3;HOME;;Promocionen amb pendents;14
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Alumnes avaluats;36
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;No promocionen;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de juny;36
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;4
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;DONA;;Promocionen al mes de setembre;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;5
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Alumnes avaluats;21
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;3
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;No promocionen;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de juny;21
2019/2020;125;LLEIDA;33;SEGRIÀ;25019;ALMACELLES;2501900;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;4;HOME;;Promocionen al mes de setembre;5
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;20
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Alumnes avaluats;35
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de juny;35
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen al mes de setembre;2
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;DONA;;Promocionen amb pendents;18
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;1
2019/2020;125;LLEIDA;33;SEGRIÀ;25021;ALMENAR;2502100;PÚBLIC;DEPARTAMENT D'ENSENYAMENT;EDUCACIÓ SECUNDÀRIA OBLIGATÒRIA;1;HOME;;Alumnes avaluats;15
